#Feeder,Feeder ID,Skip,Pos X,Pos Y,Angle,Footprint,Comment,Nozzle,Pick Height,Pick delay,Move Speed,Place Height,Place delay,Place Speed,Accuracy,Width,Length,Thickness,Size Analyze,Tray X,Tray Y,Columns,Rows,Right Top X,Right Top Y,Vision Model,Brightness,Vision Error,Vision Flash,Feeder Type,NoisyPoint,Try times,Feed wait time,Find Out Rectangle

#PCB,Columns,Rows,Left Bottom X,Left Bottom Y,Left Top X,Left Top Y,Right Top X,Right Top Y,Mirror Board Left Bottom X,Mirror Board Left Bottom Y,Panelize Board Angle,Mirror Board,Marked Panel X,Marked Panel Y,Marked Panel Value,Manual Program,Feed PCB,Panelized Mark Point,PCB Width,PCB Length,Safe height,Manual Mark,Test,Detect X,Detect Y,Long PCB Input
PCB,,,,,,,,,0,0,,1,0,0,,NO,1,,,,4,,,,,

#Panel,Pos X,Pos Y,Offset X,Offset Y,Angle,Skip,Position

#Nozzle,NozzleID,Nozzle Type,Disabled
Nozzle,1,,NO
Nozzle,2,,NO
Nozzle,3,,NO
Nozzle,4,,NO
Nozzle,5,,NO
Nozzle,6,,NO
Nozzle,7,,NO
Nozzle,8,,NO

#Mark,Pos X,Pos Y,Min Size,Max Size,Flash,Brightness,Searching Area,Circular Similarity,Nested Mode,Select Camera,Position
Comp,,CL10B105KP8NNNC,CAPC0603,C2,,87.509,39.294,0,NO,Align
Comp,,GRM155R71H104KE14D,CAPC0402,C1,,87.449,37.994,180,NO,Align
Comp,,SM02B-SFHRS-TF,SM02B-SFHRS-TF,P3,,94.111,33.739,45,NO,Align
Comp,,MPQ4488BGU-AEC1-Z,QFN-26_500X500_H100_P50,U1,,69.899,33.044,270,NO,Align
Comp,,RC0402FR-0756KL,RESC0402,R2,,74.416,33.56,270,NO,Align
Comp,,RC0402FR-0710KL,RESC0402,R1,,75.472,33.569,270,NO,Align
Comp,,GRM21BR6YA106ME43L,CAPC0805_THICK,C6,,68.224,27.019,0,NO,Align
Comp,,RC0402FR-070RL,RESC0402,R6,,77.248,31.373,90,NO,Align
Comp,,RC0402FR-0791KL,RESC0402,R4,,73.349,30.944,270,NO,Align
Comp,,RC0402FR-0745K3L,RESC0402,R3,,66.399,30.794,90,NO,Align
Comp,,ETQP4M4R7KFM,PCC_M0748M,L1,,69.499,27.719,0,NO,Align
Comp,,35ZLH100MEFC6.3X11,35ZLH100MEFC6.3X11,C5,,81.699,21.969,270,NO,Align
Comp,,CL10B105KP8NNNC,CAPC0603,C12,,66.199,35.119,90,NO,Align
Comp,,CC1206MKX5R6BB476,CAPC1206_THIN,C11,,67.691,35.08,180,NO,Align
Comp,,CC1206MKX5R6BB476,CAPC1206_THIN,C10,,72.349,33.869,90,NO,Align
Comp,,CC1206MKX5R6BB476,CAPC1206_THIN,C9,,67.693,32.694,180,NO,Align
Comp,,GRM155C8YA224KE01D,CAPC0402,C8,,65.943,32.344,0,NO,Align
Comp,,GRM155R71H104KE14D,CAPC0402,C4,,83.084,33.469,0,NO,Align
Comp,,GRM155R71H104KE14D,CAPC0402,C3,,82.274,30.47,90,NO,Align
Comp,,CC0805KKX7R9BB105,CAPC0805_THICK,C7,,68.224,28.969,0,NO,Align
Comp,,TYPE-C_3_1Female,TYPE-C_3_1Female__C,P1,,86.699,31.219,90,NO,Align
Comp,,USB AF 10.0 180,USB_AF_10.0_180,P2,,78.384,67.499,180,NO,Align
Comp,,TPD1E10B09DPYR,TVS0402,D6,,83.241,66.891,270,NO,Align
Comp,,TPD1E10B09DPYR,TVS0402,D5,,83.324,68.699,180,NO,Align
Comp,,TPD1E10B09DPYR,TVS0402,D4,,77.237,69.553,90,NO,Align
Comp,,TPD1E10B09DPYR,TVS0402,D3,,77.237,65.916,270,NO,Align
Comp,,TPD1E10B09DPYR,TVS0402,D2,,90.249,68.574,0,NO,Align
Comp,,GRM21BR6YA106ME43L,CAPC0805_THICK,C13,,66.989,74.43,45,NO,Align
Comp,,TPD1E10B09DPYR,TVS0402,D1,,83.188,66.309,270,NO,Align
