#Comp,Feeder ID,Comment,Footprint,Designator,Nozzle,Pos X,Pos Y,Angle,Skip,Position
Comp,,RC0603FR-07100RL,RESC0603F,R1_15,,103.247,357.164,360,NO,Align
Comp,,MP-2016-1100-30-95,LED_2016,D7_15,,103.058,372.423,360,NO,Align
Comp,,MP-2016-1100-30-95,LED_2016,D6_15,,103.436,369.032,180,NO,Align
Comp,,MP-2016-1100-30-95,LED_2016,D5_15,,103.436,365.641,180,NO,Align
Comp,,MP-2016-1100-30-95,LED_2016,D4_15,,103.058,362.25,360,NO,Align
Comp,,MP-2016-1100-30-95,LED_2016,D3_15,,103.436,358.859,180,NO,Align
Comp,,MP-2016-1100-30-95,LED_2016,D2_15,,103.436,355.469,180,NO,Align
Comp,,MP-2016-1100-30-95,LED_2016,D1_15,,103.058,352.078,360,NO,Align
Comp,,RC0603FR-07100RL,RESC0603F,R2_14,,103.247,343.611,360,NO,Align
Comp,,RC0603FR-07100RL,RESC0603F,R1_14,,103.247,333.439,360,NO,Align
Comp,,MP-2016-1100-30-95,LED_2016,D7_14,,103.058,348.698,360,NO,Align
Comp,,MP-2016-1100-30-95,LED_2016,D6_14,,103.436,345.307,180,NO,Align
Comp,,MP-2016-1100-30-95,LED_2016,D5_14,,103.436,341.916,180,NO,Align
Comp,,MP-2016-1100-30-95,LED_2016,D4_14,,103.058,338.525,360,NO,Align
Comp,,MP-2016-1100-30-95,LED_2016,D3_14,,103.436,335.134,180,NO,Align
Comp,,MP-2016-1100-30-95,LED_2016,D2_14,,103.436,331.743,180,NO,Align
Comp,,MP-2016-1100-30-95,LED_2016,D1_14,,103.058,328.353,360,NO,Align
Comp,,RC0603FR-07100RL,RESC0603F,R2_13,,103.247,319.886,360,NO,Align
Comp,,RC0603FR-07100RL,RESC0603F,R2_12,,103.247,296.161,360,NO,Align
Comp,,RC0603FR-07100RL,RESC0603F,R2_11,,103.247,272.436,360,NO,Align
Comp,,RC0603FR-07100RL,RESC0603F,R2_10,,103.247,248.711,360,NO,Align
Comp,,RC0603FR-07100RL,RESC0603F,R2_9,,103.247,224.986,360,NO,Align
Comp,,RC0603FR-07100RL,RESC0603F,R2_8,,103.247,201.261,360,NO,Align
Comp,,RC0603FR-07100RL,RESC0603F,R2_7,,103.247,177.536,360,NO,Align
Comp,,RC0603FR-07100RL,RESC0603F,R2_6,,103.247,153.811,360,NO,Align
Comp,,RC0603FR-07100RL,RESC0603F,R2_5,,103.247,130.086,360,NO,Align
